website;Offline Capabilities;Push Notifications;Add to Home Screen;Background Sync;Navigation Preload;Storage Estimation;Persistent Storage;Web Share;Media Session;Media Capabilities;Device Memory;Getting Installed Related Apps;Payment Request;Credential Management;Background Tasks;Background Fetch
bakala.org;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
theweather.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
101android.ru;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stephaniewalter.design;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
revops.io;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
securities.io;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ecoporno.ru;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
webrtc.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
forzafootball.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
smallformfactor.net;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
venturecapitaljournal.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
rosamondgiffordzoo.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
droemer-knaur.de;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
instrument.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pohodafestival.sk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
gorillasports.de;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
toronews.net;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
valr.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
scandichotels.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
centminmod.com;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
normasbrasil.com.br;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
misli.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
conrad.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
blackpeach.co.kr;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tribunadejundiai.com.br;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
arti49.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
peterhahn.de;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
privacypros.io;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
formbuilder.online;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
charteroak.edu;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tamworthwindowtinting.com.au;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ipage.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
indianagunowners.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
iprodoc.ru;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
dodopizza.ru;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
theinnerbeast.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dcmais.com.br;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
livemint.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
amf.com.ua;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
alltime.ru;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lisasdinnertimedish.com;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
academywave.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
halmek.co.jp;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
livenation.co.uk;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pagepersonnel.es;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
yusufsezer.com.tr;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
turismocity.com.ar;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
blade-tech.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
numou.life;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
metro.co.uk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
carid.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
poolticket.org;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
informburo.kz;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
dominvrt.si;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
clacified.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
techiediaries.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
nspay.ir;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
geoportal2.pl;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kostenlos.de;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ninenik.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
avalon.fun;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
makeup.com.ua;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
eksworkshop.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pikmystore.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
thehowtohome.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
kleding.nl;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121doc.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
lotto-bayern.de;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
phys.org;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
opti-wohnwelt.de;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
thesmartmethod.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tygia.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
marksandspencer.ru;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
yakimiha.ru;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
androidkosmos.de;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
geekmaxi.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
paranormalx.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
segurosbolivar.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
xentr.net;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
signalvine.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
trakt.tv;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
xtremepape.rs;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hummel.net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gamejolt.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
moyasotka.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
align.ru;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
solothurnerzeitung.ch;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
conectys.com;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
filmibeat.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
placesforpeople.co.uk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
gjuhashqipe.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
unmetric.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
gololy.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
rimowa.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hemengeliriz.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
fashionunited.uk;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
smartadminmanager.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ilearnlot.com;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
meltybuzz.fr;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pedidosya.cl;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
eldia.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
scottsdalegolf.co.uk;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gemeentehw.nl;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pakistanistores.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
meczyki.pl;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
yogile.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
mountainviewtoday.ca;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
gravitec.net;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
designtrends.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
olivemagazine.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ixir.gen.tr;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fluxbuilder.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
combinationfirmware.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
melorra.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jils.ir;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
javatpoint.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
raypeatforum.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cafonline.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eluniversal.com.mx;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
delo.si;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
dbswebsite.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
material-ui.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
afradata.net;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ticino.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
estrid.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
erikalust.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tendenzias.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
qrcodescan.in;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pilulka.cz;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
5afayaradio.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
conservative-daily.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
my-ahangha.ir;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gazetecin.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bryanlrobinson.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
doodad.dev;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
muteyaar.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
alpindustria.ru;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11888.gr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cricketlineguru.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
mjurnal.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
chroniclelive.co.uk;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
snifffr.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
site.tehranlms.ir;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chromeburner.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
adjustersinternational.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
grefexdigital.com;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
street-one.de;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
litemind.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
salesmanago.pl;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
philadelphiaunion.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nyugat.hu;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
airpaz.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
youaremom.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
repost.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
gfs.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
nirmalbang.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
paysera.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
allaboutphilosophy.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
writingpapersucks.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
netrition.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
monenfant.fr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
keepv.id;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
travelingwellforless.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
morsedecoder.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
weekendsherpa.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
thesweetestoccasion.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
msto.me;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
stalberttoday.ca;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hdpornos.net;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
thelsgroup.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
percentil.com;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sport.ua;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
airportcitygame.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wildearth.tv;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
budgetpetcare.com;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
efp.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
officemag.ru;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tbwacolombia.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
modelairplanenews.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
novelgo.id;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
erosnow.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
horseracingnation.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
scor.dk;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
midlifehealthyliving.com;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
999plumber.co.uk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
flixster.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cutshort.io;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
imgflip.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
estrelladamm.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sportnews.eu;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
larvf.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
180smoke.ca;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
editage.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
silverado.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
laroche-posay.co.uk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
napolilaw.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
playbooklife.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ilhambabayev.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
wakawaka.world;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thevillages.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
eagleeye.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
what-europe-does-for-me.eu;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
portal.abczdrowie.pl;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
vnet.sk;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
modpodgerocksblog.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
altbalaji.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
youtube.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
homelook.it;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
memarup.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mokhtalefmusic.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rusmonitor.com;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
mahjongames.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
enworld.org;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tickets.ua;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
justhookup.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bestebank.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
buffalosoldiermuseum.com;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
toplearn.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
trijo.co;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
trinidadexpress.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
viljamis.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ashleystewart.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1outlets.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
listindiario.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tabloidxo.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
beeg.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sashamaps.net;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rns.online;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tennis.nl;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pawg.fans;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
growdiaries.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
orbiter-forum.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kontestacja.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
nac.nl;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
vibra.co;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kalaignarseithigal.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
zankyou.es;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tarfandgram.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
w3webschool.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kalliope.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
weplay.tv;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
emp.de;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
gocar.gr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
fidel.uk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tafrihicenter.ir;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cwa1400.unioni.se;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
verbling.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
folhadelondrina.com.br;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
alakazam.co.uk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
newagemediasolutions.com;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
novoshodnensky.org;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rojashop.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
alanat.net;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
parafiapanki.pl;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
christianstudylibrary.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pult.ru;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
careerbuilder.vn;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
phapluatplus.vn;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
revealnews.org;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
coinsenda.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
virtualcoin-journal.tech;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
queslar.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
prongmusic.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sanjeevnitoday.com;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gundemvan.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sachboong.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
parlement.com;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
firusas.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
rtlplay.be;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
habermarmara.com.tr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
exafm.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
themehit.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
autoscout24.de;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
youtube4kdownloader.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
usobit.com;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
drcontractors.co.uk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pwabuilder.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
szabadeuropa.hu;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
unitedconsumers.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
minecraft.jp;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dijilopedi.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
grasslandbeef.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
smart-gsm.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
repurposeandupcycle.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
dotlogics.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
flyin.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
guidesforbrides.co.uk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
aqweeb.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jeftinije.hr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tintuc.vn;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
dobrota.ru;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
theg7group.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
simply-hentai.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
rishikeshyogpeeth.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
handymanservicesofmcallen.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cuarteldelmetal.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
nnc.mx;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bagisto.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
m18.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tube8.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
razortools.net;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
aerotelegraph.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
smart911.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
huangxuan.me;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jina.design;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bluehatseo.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
8wayrun.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
swag.live;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
modesdemploi.fr;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
meble.pl;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
winebuyers.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
maktabkhooneh.org;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
irancook.ir;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
amillionstyles.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ebuxxx.net;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bazar.bg;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
osxinfo.net;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
infocar.ua;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
playkids.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
vegolosi.it;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
zix.vn;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
maimai.sg;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
secondlifestorage.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
htsmartcast.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
extratime.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
kjrepairs.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
chat.aitoc.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
caudata.org;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
aykiri.com.tr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
multicanais.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
lexilogia.gr;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mmoexp.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jetzt.de;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
soyreferee.com;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
bloomingtonmn.gov;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mamaplaats.nl;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jagermeister.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
lewdgamer.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
revolvermag.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bolttech.co.th;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gabor.de;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
mercadona.es;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
lexpress.fr;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
itweb.co.za;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
