,website,domComplexity,cssComplexity,badJavascript,pageWeight,requests
1306,darrenhuang.com,100,99,100,100,100
1307,public.app,100,100,100,100,100
1309,motor.es,98,65,98,100,63
1310,quotescover.com,98,99,100,100,85
1311,myswisslife.fr,90,100,88,76,97
1312,wsb.edu.pl,72,45,87,100,73
1313,kemitt.com,95,-22,84,100,63
1315,signalvine.com,98,96,99,100,83
1317,doghero.com.br,80,58,96,100,83
1318,techexcel.com,85,22,85,100,98
1319,300hours.com,97,99,98,100,87
1322,yous777.com,60,60,100,100,83
1323,aqua-calc.com,100,99,100,100,100
1324,topfamilymag.com,95,69,86,100,82
1325,fsnoi.org,88,99,100,100,-1593
1327,themarket.com,91,77,98,100,78
1328,micartadigital3.com,100,63,100,100,91
1330,indiasms.com,100,95,100,100,100
1332,phonroid.ir,100,100,89,97,69
1334,daisiesandpie.co.uk,90,100,89,99,95
1335,hes-extraordinary.com,98,85,100,100,91
1336,camillefoxart.com,80,100,100,100,90
1338,gram.pl,99,97,99,100,88
1340,rahekhob.ir,100,100,100,100,99
1341,beedev.com.au,82,11,98,100,100
1342,thesession.org,100,97,100,100,100
1343,toryburch.com,97,83,100,100,97
1346,pull-ups.com,97,88,85,100,62
1348,bccks.jp,-103,87,100,100,100
1349,bbcsamachar.in,97,71,98,100,100
1351,plussizebirth.com,98,98,100,100,88
1354,yugenani.me,98,96,-148,100,92
1355,beanbox.com,98,92,100,100,80
1356,energia.gr,88,32,38,100,75
1357,gomovies.host,100,100,99,100,100
1359,bishopsgate.org.uk,98,99,88,100,90
1361,steiff.com,85,97,100,100,99
1365,elakiri.com,40,27,100,100,77
1368,abwaab.me,95,80,100,100,75
1369,cryptovoucher.io,100,6,99,100,85
1370,klebefieber.de,62,97,100,100,77
1372,epantofi.ro,77,91,99,100,70
1378,iso20022.org,95,100,100,100,94
1379,tsaooq.com,100,98,100,100,7
1380,cliosport.net,93,47,99,100,88
1381,personalmoneystore.com,100,69,100,100,94
1382,rccaraction.com,87,53,95,100,61
1383,qifi.org,100,88,100,100,100
1385,maxazine.nl,97,26,75,100,60
1386,letras.mus.br,100,84,86,100,79
1387,xqchess.com,99,83,74,100,92
1390,invisioncommunity.com,100,30,100,100,84
1391,hitbox.tv,100,100,100,100,100
1393,autoextrem.de,92,43,99,100,100
1394,vesteda.com,100,99,100,100,87
1395,ricebowl.my,39,-52,59,100,68
1398,aklinizikesfedin.com,97,99,97,100,73
1399,illustrationx.com,98,95,100,100,98
1407,aviasales.ru,88,42,19,100,76
1408,cupomdescontoatualcard.com.br,100,51,98,100,95
1411,123link.co,94,99,98,100,92
1415,populareverything.com,100,100,100,100,100
1418,asket.com,98,14,98,100,71
1419,deriv.com,98,96,99,100,83
1420,avninga.com,100,100,100,100,89
1424,doonee.com,89,73,85,100,62
1427,renaultvakilyan.com,90,100,100,23,82
1428,everforo.com,93,79,100,100,100
1429,farhikhte.com,82,98,99,100,100
1430,alternet.org,67,100,89,99,88
1431,your-local-plumber.co.uk,83,100,99,100,96
1432,xxxdomashka.site,100,84,88,100,97
1433,target.com,87,99,88,100,66
1441,thefarmingforum.co.uk,33,33,-257,100,55
1442,kanban.university,92,49,97,100,85
1446,usp-forum.de,92,42,99,100,100
1447,diygod.me,92,80,100,100,95
1448,craftwriter-blog.com,83,50,73,100,88
1449,qwerty.dev,98,100,100,100,100
1452,kurogami.com,98,100,100,100,87
1455,tracksuits.com.co,96,65,63,100,61
1456,faramoallem.com,81,-9,99,100,80
1457,thecloudblog.net,100,100,100,100,91
1459,vuejsdevelopers.com,98,19,86,100,84
1462,61saat.com,59,83,61,100,87
1463,gawin.ph,92,20,97,100,66
1466,kithara.to,100,100,100,100,100
1468,collegebatch.com,100,61,99,100,88
1469,tradinghours.com,100,79,99,100,97
1470,colway.pl,100,49,88,100,80
1472,9filmyzilla.site,65,34,99,100,86
1474,1kuwaitjobs.com,93,99,73,100,99
1479,kellyclarkson.com,100,94,94,100,67
1481,blacktowhite.net,98,48,100,100,87
1482,v2ex.com,72,93,95,100,64
1483,waxpoetics.com,90,97,99,100,92
1486,hiscox.co.uk,97,38,100,100,99
1489,inovies.com,78,-3,84,100,91
1491,doodad.dev,100,100,100,100,100
1494,masdemx.com,100,99,100,100,99
1497,curriqunet.com,87,100,100,100,91
1498,cancoesdemedicina.online,100,47,88,100,100
1500,123milhas.com,92,22,99,100,62
1501,allaboutlifechallenges.org,98,100,100,100,100
1502,thesanctuarythailand.com,78,100,95,3,75
1503,icilome.com,48,-95,63,100,58
1505,africaparent.com,100,32,98,100,81
1506,nascarlivetv.com,98,16,100,100,99
1509,mydirtyhobby.com,65,-52,97,100,84
1511,waywrite.com,83,78,100,100,89
1512,matstore.ir,-34,59,75,100,76
1514,koran.nl,76,18,99,100,43
1515,epicgames.com,43,75,99,100,96
1516,greenbuildingadvisor.com,98,88,100,100,77
1517,premiertefl.com,-4,75,99,100,94
1521,vietteltelecom.vn,97,100,88,22,58
1523,destroytoday.com,100,100,100,100,90
1526,skavsta.se,98,98,100,100,92
1527,cssguidelin.es,100,100,100,100,100
1536,luv.xxx,89,100,100,100,47
1538,2fast4buds.com,100,100,97,100,87
1539,latestgovtjobs.in,83,81,99,100,98
1540,locman.com.ua,92,3,85,100,97
1542,gazetaprawna.pl,90,11,97,100,78
1543,answerminer.com,92,90,100,100,93
1546,nawaret.com,97,100,89,100,100
1547,dbazi.com,62,96,88,100,95
1548,halfcute.com,81,100,88,100,80
1549,picular.co,100,97,100,100,100
1550,pcmasters.de,100,100,89,100,89
1551,beepbox.co,93,100,100,100,100
1555,divnil.com,100,100,86,100,85
1558,filmespornos.net,100,94,100,100,100
1559,indianagunowners.com,33,28,-35,100,32
1561,themovemarket.com,100,53,99,100,87
1562,adobedownloadrussia.com,100,62,86,100,90
1566,mo.work,87,83,99,100,83
1567,sonnysbbq.com,100,77,76,100,57
1568,tjvantoll.com,100,100,100,100,100
1570,toolstation.com,48,69,98,100,46
1572,glamsham.com,29,12,-420,100,56
1573,therusticelk.com,100,84,100,100,91
1574,bridestory.com,93,89,100,100,84
1576,remedium.bg,100,100,100,100,100
1582,relefopt.ru,97,61,88,100,96
1585,dossierfamilial.com,58,91,98,100,98
1586,kidubazaar.com,83,100,99,100,100
1587,manutd.com,87,100,99,100,82
1589,imgflip.com,100,99,99,100,74
1590,nextavenue.org,88,99,100,100,81
1592,allianceonline.com.my,100,97,97,100,100
1593,celpox.com,92,31,74,100,74
1594,basslinepromotions.com,98,97,100,100,100
1595,danfoss.com,87,75,99,100,98
1596,dearculturepod.com,90,100,100,100,98
1597,rouydad24.com,37,32,99,100,-29
1598,dreamscapeimmersive.com,100,100,36,100,87
1599,careopinion.org.uk,100,6,99,100,92
1602,patoghonline.com,97,68,87,100,87
1603,pscnet.in,88,71,72,100,34
1605,iammahfuz.com,100,85,100,100,100
1606,cowgirlmagazine.com,83,96,100,100,88
1607,linkareer.com,95,74,100,100,94
1609,kabanchik.ua,40,100,89,69,50
1610,themoneyshed.co.uk,87,28,88,100,89
1611,casinosanalyzer.com,98,66,100,100,100
1613,diliroom.fr,100,94,100,100,100
1614,myanimelist.net,89,22,99,100,72
1615,visittallinn.ee,100,80,100,100,96
1617,cheeseandwinecafe.com,70,100,100,100,100
1620,techport.ru,-9,-32,94,100,72
1621,prime.md,68,100,73,100,62
1623,lamanzanamordida.net,97,53,99,100,92
1625,pillarboxblue.com,98,86,100,100,94
1628,betereschilder.nl,100,46,99,100,94
1629,travelingwellforless.com,98,76,100,100,95
1630,movietvtechgeeks.com,88,49,98,100,100
1632,tebinja.com,42,57,100,100,87
1637,yenibakis.com.tr,70,99,99,100,82
1639,unvlt.com,87,97,100,100,99
1643,taeknizon.com,93,5,87,100,100
1644,slevomat.cz,87,74,100,100,92
1645,moveoneinc.com,29,-100,62,100,87
1648,latranchee.com,29,-152,94,100,42
1651,magadanmedia.ru,89,17,63,100,62
1655,luhta.com,97,99,100,100,98
1659,radiobob.de,85,100,100,100,82
1661,unite.ai,77,21,100,100,93
1662,rusforum.co.uk,98,41,100,100,100
1663,avcilarhabermerkezi.com,79,100,89,-15,65
1664,myiptvforum.com,48,34,73,100,82
1665,rezat.ru,90,74,98,100,53
1666,molily.de,100,100,100,100,100
1668,veryimportantlot.com,88,100,80,-26,63
1672,accidentalhappybaker.com,95,98,99,100,84
1673,amazingradio.com,98,97,97,100,91
1676,blivesta.com,100,100,100,100,100
1678,trappledestek.com,51,34,88,100,85
1679,letuska.cz,83,79,97,100,75
1681,mahaxpress.com,85,-39,-384,100,73
1682,huntworld.ru,42,13,95,100,71
1685,sbb.ch,52,80,100,100,100
1687,oneindia.com,-109,93,24,100,60
1688,mehrnews.com,94,46,99,100,70
1691,statesidesports.com.au,-43,99,99,100,73
1693,thehealthjournals.com,67,6,99,100,82
1695,redbus.pro,100,100,100,100,100
1697,polygamia.pl,100,99,99,100,91
1698,casino.nl,97,17,88,100,100
1699,atlasofthefuture.org,67,-16,86,100,83
1700,liverpoolecho.co.uk,55,72,62,100,79
1702,scrapmonster.com,53,59,32,100,77
1705,medespoir.fr,85,100,100,91,80
1706,321chat.com,100,81,100,100,93
1707,benidormseriously.com,48,-49,59,100,39
1708,emilfrey.ch,87,79,83,100,66
1709,binomoid.org,100,99,100,100,98
1711,audioship.io,95,100,88,98,86
1714,barcelo.com,-29,18,75,100,83
1715,bzbasel.ch,92,99,75,100,80
1716,jayssweetnsourlife.com,98,85,100,100,91
1718,startblogging.co,98,-10,99,100,87
1719,headtopics.com,66,100,88,100,100
1720,hasgeek.com,79,86,-77,100,59
1722,aero.com,92,97,100,100,98
1723,maistecnologia.com,100,4,100,100,93
1724,santapanrohani.org,100,72,100,100,92
1726,lepoint.fr,94,68,82,100,89
1731,defenseromania.ro,100,96,87,100,40
1732,masa.co.il,49,12,63,100,73
1735,coiney.com,98,99,98,100,52
1736,containerexchanger.com,100,24,100,100,84
1737,reshimvse.com,100,50,94,100,100
1738,klv-oboi.ru,33,48,98,100,-29
1742,radixweb.com,64,59,100,100,99
1743,shtreber.com,17,92,100,100,81
1745,carap.ir,43,81,100,100,89
1747,cq.ru,100,78,99,100,84
1748,eatplant-based.com,98,85,100,100,95
1754,rodakorset.se,95,83,87,100,82
1756,meteobar.com,94,74,74,100,85
1757,sueddeutsche.de,-15,81,26,100,81
1760,fbombpizza.com,80,100,100,100,100
1761,flarumtr.com,93,38,100,100,94
1764,typefully.app,100,99,100,100,87
1765,cowboypoetry.com,92,100,100,100,100
1771,dollarsprout.com,100,65,100,100,100
1772,worldmsday.org,95,53,99,100,93
1773,portalspozywczy.pl,74,22,73,100,43
1774,richmondantiaging.ca,43,-77,82,100,76
1782,skypixel.com,78,-17,100,100,92
1784,alreyadanews.com,87,-72,96,100,48
1786,newlandigital.com,97,-6,85,100,99
1789,fetvameclisi.com,93,59,100,100,100
1790,techtip.ir,100,14,99,100,54
1791,nacional.hr,35,56,47,100,31
1793,ecophon.com,100,96,88,100,92
1794,schwaebische-post.de,86,85,100,100,99
1795,91.com.vn,100,34,100,100,99
1796,veles-capital.ru,33,52,97,100,76
1797,ducklings.io,98,97,68,100,77
1798,salto.fr,97,97,100,100,90
1799,speurders.nl,83,100,99,100,81
1800,kuncitts.com,83,83,96,100,83
1805,flixier.com,98,99,100,100,96
1806,orilliamatters.com,100,92,84,100,73
1815,brainpowerboy.com,100,78,100,100,94
1816,nationalfunding.com,98,81,99,100,79
1817,tjournal.ru,73,41,99,100,85
1824,best-horror-movies.com,88,100,100,100,100
1826,pul.af,90,47,99,100,95
1828,virtualo.pl,86,7,83,100,72
1830,programacionymas.com,98,100,100,100,87
1832,naturabuy.fr,48,85,98,100,63
1834,androidkosmos.de,67,-86,-141,100,69
1836,fmforums.com,64,35,100,100,81
1837,healthkart.com,100,31,88,100,62
1840,canvasdiscount.com,95,51,38,100,79
1842,lithuaniatribune.com,91,80,-61,100,73
1844,rixos.com,92,39,97,100,63
1846,sammyboy.com,98,48,100,100,82
1848,newsatfirst.com,60,100,88,-351,22
1849,rsh.de,84,100,100,100,59
1850,telia.lt,94,92,98,100,72
1852,autolikesig.com,83,-94,82,100,82
1853,phuot.vn,82,48,100,100,100
1855,repost.com,95,44,99,100,84
1856,tanglewoodguitars.co.uk,58,49,95,100,88
1857,securite.jp,86,47,99,100,51
1860,riddimsworld.com,98,51,100,100,100
1861,mlmtokenizer.com,92,95,99,100,100
1863,sviesolutions.com,82,98,86,100,76
1866,latinawoman.org,98,53,99,100,87
1867,lexus.ca,80,100,-412,85,48
1869,onlinejyotish.com,83,52,50,100,75
1871,eghtesaad24.ir,82,46,99,100,80
1876,tiempo.com,57,62,98,100,89
1881,kitabsawti.com,100,100,100,100,100
1883,bahhador.com,83,-138,87,100,77
1885,horoscope.fr,100,28,97,100,72
1887,kuntarekry.fi,100,66,99,100,94
1891,lockdownbookz.com,80,100,100,100,95
1892,driversupport.com,92,18,97,100,99
1894,snow-space.com,92,50,100,100,90
1896,pro360.com.tw,90,15,85,100,76
1897,alkosto.com,-150,-7,97,100,77
1898,mon-entreprise.fr,100,99,100,100,100
1899,sparesbox.com.au,57,100,100,100,80
1900,ondemands.in,100,59,100,100,100
1901,r-30.net,98,71,76,100,92
1903,book.fr,100,98,99,100,94
1904,gamee.com,95,81,99,100,79
1905,amateurx.com,100,46,100,100,100
1907,dkpittsburghsports.com,-33,67,96,100,58
1909,oyebesmartest.com,98,100,100,100,4
1910,slotozilla.com,100,42,98,100,98
1911,verangola.net,89,93,-1463,100,65
1914,woman.ru,83,91,50,100,62
1915,challengermode.com,97,-14,99,100,87
1916,infoinfocus.com,93,100,100,100,100
1917,maktabkhooneh.org,-8,97,98,100,84
1920,exir.io,100,50,100,100,80
1921,furf.com,100,100,100,100,100
1922,fotoproekt.ru,93,52,82,100,66
1924,gladbachlive.de,100,100,87,100,85
1925,centminmod.com,97,31,100,100,97
1926,findmall.com,58,43,100,100,90
1927,neonet.pl,56,91,98,100,78
1931,canalnet.tv,99,37,-160,100,66
1932,grenchnertagblatt.ch,94,99,75,100,80
1936,sbo.net,100,5,99,100,90
1938,amanjacademy.com,93,100,89,-3072,54
1941,rivegauche.ru,37,100,82,-506,14
1944,staffordshire-live.co.uk,92,73,75,100,75
1946,thesouthafrican.com,22,-24,95,100,67
1947,ludwig.guru,88,100,100,100,100
1949,thecodingforums.com,93,73,88,100,86
1950,verbeterjehuis.nl,92,96,100,100,99
1951,ucuzabilet.com,78,60,94,100,71
1952,mathtv.com,93,70,99,100,87
1953,infogram.com,98,95,99,100,72
1957,hoangnhanpro.com,92,48,100,100,100
1960,telpharma.com,66,100,64,41,-341
1961,dinerocoin.org,100,88,100,100,99
1964,whats-on-netflix.com,100,60,88,100,84
1965,draw.chat,100,100,99,100,100
1966,thequint.com,75,97,100,100,100
1967,mintarrow.com,68,100,100,96,84
1970,lichfieldlive.co.uk,75,96,88,100,90
1971,championat.com,53,100,83,32,79
1973,skionline.pl,83,77,24,100,45
1976,publicstorage.com,89,91,97,100,78
1977,hoiclue.jp,85,38,4,100,56
1980,thekeeperofthecheerios.com,97,30,95,100,94
1987,bertina.us,100,32,99,100,50
1988,toutiaosg.com,97,98,74,100,92
1989,propertyturkey.com,41,100,88,32,80
1990,chaosgroup.com,88,100,99,100,72
1991,nts.live,92,100,100,100,74
1993,royalbrothers.com,100,94,100,100,98
1995,bphgbi.org,83,-67,97,100,100
1996,voz.vn,49,90,61,100,48
1998,afribaba.cf,99,87,99,100,98
2000,sportfishingbc.com,87,49,97,100,89
2001,whaleshares.io,100,34,100,100,97
2002,panorama-consulting.com,77,-2,95,100,47
2003,gettimely.com,95,53,99,100,88
2004,homeindexer.ca,98,29,100,100,96
2005,dorhato.com,82,100,89,73,52
2007,wheelofnames.com,92,36,99,100,89
2008,sporttv.pt,82,53,100,100,85
2009,melvingeorge.me,100,100,100,100,100
2010,bostonsportsjournal.com,95,53,97,100,77
2014,whatsupnewp.com,75,46,64,100,93
2015,svoboda.org,93,16,24,100,75
2017,bigfun.vip,100,60,92,100,99
2018,windguru.cz,98,87,99,100,73
2019,pohodafestival.sk,98,47,100,100,98
2020,resilientwebdesign.com,100,100,100,100,100
2023,friendlylender.ca,100,66,97,100,88
2025,kaliboys.com,88,15,100,100,85
2027,frugalconfessions.com,98,90,76,100,77
2031,nhanh.vn,100,95,99,100,77
2032,ufolabs.net,88,4,100,100,93
2033,prototurk.com,79,100,74,100,76
2035,sinonimi-contrari.it,100,97,100,100,100
2036,pwacademy.nl,100,84,99,100,87
2039,followjet.com,33,37,85,100,79
2042,hufgefluester.eu,-7,23,94,100,78
2043,fundacionmapfre.org,92,-3,98,100,87
2045,murlok.io,86,99,4,100,73
2047,guaruja.sp.gov.br,66,-8,44,100,92
2048,uhrforum.de,97,45,99,100,87
2050,aedit.com,98,98,99,100,80
2052,commpi.com,100,49,100,100,97
2053,privatedebtinvestor.com,59,-66,39,100,61
2054,whitesmoke.com,93,67,88,100,59
2057,w2g.tv,100,100,100,100,100
2060,tia-ostrova.ru,100,64,88,100,75
2064,cc-community.net,97,55,100,100,100
2065,elie.net,100,79,100,100,100
2066,playdrift.com,100,99,100,100,87
2067,liverpool.com.mx,58,83,3,100,93
2069,maap.cc,94,40,82,100,67
2070,rtvslo.si,78,85,96,100,97
2071,kaartje2go.nl,100,53,100,100,95
2072,stalberttoday.ca,98,92,99,100,70
2076,ilmainensanakirja.fi,97,94,99,100,80
2078,vtvgujarati.com,16,29,78,100,79
2079,bonnieet.com,100,93,100,100,75
2081,lux.fm,98,47,37,100,73
2082,osoulmisrmagazine.com,47,40,98,100,78
2084,learn.uno,100,100,100,100,100
2087,godrejinterio.com,100,100,100,82,92
2088,thevillages.com,93,100,97,100,57
2090,artaelectric.ir,60,58,99,100,98
2092,yektapress.com,95,68,99,100,83
2093,techbike.vn,97,100,85,100,94
2094,guvi.in,97,67,99,100,64
2095,airportcitygame.com,57,31,43,100,69
2097,nokenny.co,100,100,100,65,75
2098,huurda.nl,82,98,100,100,100
2100,unravelbrainpower.com,99,13,61,100,87
2101,cevnews.in,100,63,65,100,70
2102,gamebucks.io,98,64,100,100,73
2103,gorillasports.de,98,97,86,100,63
2105,61financial.com.au,98,40,100,100,93
2106,vxxx.com,98,100,75,100,94
2107,babydestination.com,76,87,99,100,85
2108,upqode.com,98,68,97,100,100
2109,chevyavalanchefanclub.com,75,48,100,100,100
2110,fizz.ca,83,60,87,100,72
2114,humanitix.com,92,100,88,100,66
2115,esgtrade.com,100,68,100,100,87
2117,tripexpert.com,95,98,100,100,94
2119,tamotomatik.com,100,67,100,100,45
2121,kam24.ru,82,37,95,100,56
2123,prongmusic.com,78,100,100,100,100
2125,eftasurv.int,100,39,100,100,100
2127,man-electro.ru,95,87,60,100,74
2128,operaliege.be,98,32,84,100,77
2130,titsintops.com,97,44,88,100,94
2132,kulturstiftung.de,84,26,99,100,36
2133,perdigital.com,95,33,99,100,73
2135,delhisextoyskart.com,60,29,87,100,81
2136,rebelwalls.com,89,92,99,100,34
2139,united-forum.de,82,16,100,100,92
2143,carucubere.ro,100,58,88,100,95
2144,newsclick.in,49,29,100,100,83
2147,astraweb.com,99,89,97,100,90
2148,vndicy.com,63,-20,60,100,64
2153,doviz.com,77,100,82,100,36
2154,heraldlive.co.za,93,25,85,100,79
2155,assistironline.net,74,81,100,100,99
2156,deltaradio.de,92,97,100,100,83
2157,worten.es,33,99,100,100,84
2158,soup.io,97,52,64,100,100
2159,candydirect.com,73,74,87,100,73
2160,vendoo.ge,98,48,99,100,94
2161,bodyspinner.co,98,56,86,100,85
2162,misadventureswithandi.com,98,76,100,100,87
2163,opovo.com.br,68,78,-243,100,32
2164,hexed.it,100,98,100,100,100
2167,framatube.org,100,73,86,100,100
2170,ukrainemailorderbrides.net,95,68,99,100,77
2171,soiboy.com,100,73,73,100,88
2172,nafeco.com,83,100,89,31,86
2173,horizon.vn,100,35,99,100,87
2174,misteraladin.com,87,25,97,100,70
2178,levik.blog,-58,99,-30,100,45
2179,hulkshop.com.ua,87,85,100,100,93
2180,usmessageboard.com,47,100,98,100,81
2182,bluewin.ch,-5,23,86,100,65
2186,peoples-law.org,97,56,100,100,78
2190,contentednesscooking.com,100,100,88,100,98
2191,cutshort.io,85,39,82,100,86
2192,skynewsarabia.com,60,56,85,100,60
2196,pleinchamp.com,-513,91,99,100,100
2199,zigwheels.com,31,21,76,100,29
2201,fernsehserien.de,-35,87,99,100,100
2203,changecoins.io,100,22,87,100,90
2204,blacksea.net.ua,98,72,99,100,80
2207,playbooklife.com,75,-140,82,100,35
2208,districtfm.com,98,31,85,100,80
2211,whmcsdes.com,100,55,100,100,87
2212,umo.se,85,99,100,100,33
2213,121doc.com,82,48,94,100,76
2214,hdzog.com,98,98,88,100,72
2215,zingbus.com,87,100,100,100,-90
2216,trud.com,92,15,86,100,65
2217,bestofsigns.com,56,54,97,100,64
2218,bodenmais.de,100,57,97,100,62
2219,62info.ru,82,100,87,-271,27
2222,acedarspoon.com,98,58,100,100,88
2224,okq8.se,100,60,99,100,91
2226,freeskins.com,97,19,97,100,26
2232,murekkephaber.com,89,75,95,100,71
2233,thbfarm.com,78,99,100,100,98
2234,rt.com,97,-43,98,100,80
2235,btse.com,93,52,100,100,71
2236,usagnews.com,83,14,98,100,98
2238,onlinethreatalerts.com,90,99,99,100,86
2239,feebee.com.tw,81,70,99,100,-136
2240,kenhsinhvien.vn,69,46,100,100,88
2241,shec.edu.cn,100,96,100,100,86
2242,oakleyforum.com,93,100,100,100,44
2247,oliverjanich.de,99,71,58,100,69
2248,lagirl.co.kr,-8,100,94,100,-33
2250,bitpr0.com,97,88,100,100,100
2251,takinmusic.ir,100,93,87,100,83
2252,dnevnik.si,76,53,96,100,-17
2254,infourok.ru,88,68,84,100,73
2255,refresher.sk,49,36,98,100,65
2256,fifacoin.com,98,25,84,100,78
2259,adcb.com,84,32,72,100,60
2262,charmboard.com,-128,30,94,100,76
2264,pijnacker-nootdorp.nl,93,100,88,76,97
2265,caraisins.com,72,-47,97,100,95
2269,dle-faq.ru,100,100,74,100,78
2270,next.co.uk,83,22,94,100,60
2271,rustchance.com,100,43,100,100,100
2273,opti-wohnwelt.de,68,91,98,100,84
2275,cannasos.com,75,77,98,100,80
2280,doctorxdentist.com,95,91,100,100,75
2285,remax.ca,92,84,99,100,80
2286,massagetoday.com,100,89,100,100,93
2290,prinmedia.ru,100,99,87,100,82
2291,craftivitydesigns.com,100,80,100,100,87
2295,klassikradio.de,95,96,100,100,85
2297,hbr-russia.ru,98,64,100,100,79
2299,wwfoldschool.com,37,99,87,100,76
2300,profotonet.nl,92,86,100,100,87
2304,luatquanghuy.vn,83,2,99,100,91
2305,bigsearch.ir,98,25,99,100,80
2306,77betsg.com,67,55,98,100,-88
2307,didigames.com,100,100,100,100,100
2308,uniswap.com,78,99,100,100,100
2309,crosswalk.com,97,68,98,100,69
2310,daotaobeptruong.vn,77,99,100,100,85
2311,vietlott.mobi,97,100,100,81,88
2312,automobile-sportive.com,82,87,59,100,56
2315,halmek.co.jp,69,45,-259,100,20
2316,thayers.com,82,100,87,100,76
2318,jamesedition.com,90,91,99,100,80
2321,mythiccraft.io,98,54,75,100,85
2322,bennet.com,-53,53,99,100,58
2323,leasing.com,61,86,83,100,91
2325,2-sight.eu,3,19,87,100,100
2326,tiktokforbusinesseurope.com,90,97,100,100,86
2328,rk.edu.pl,100,100,100,100,98
2330,reporternewspapers.net,74,96,-91,100,76
2331,droemer-knaur.de,93,48,100,100,93
2335,eventbrite.co.uk,83,36,99,100,100
2337,joomi.ir,98,66,85,100,88
2338,lalacomputer.com,97,91,73,100,93
2339,rud.com,97,99,99,100,87
2345,handheld.com.vn,71,49,74,100,71
2346,oceanfinance.co.uk,97,94,99,100,100
2347,ozyouzumoney.online,-143,49,49,100,57
2348,kkh.se,100,98,100,100,100
2352,erocommunity.com,100,45,100,100,100
